step,episode,return,length,moving_average_return,policy_loss,value_loss,entropy,approx_kl,explained_variance,learning_rate,fps
172244,174,156.49350649351143,1000.0,365.3147765958135,-0.007798505946993828,52.42479705810547,2.7559523582458496,0.005645161494612694,0.6061501502990723,0.00016398400000000002,89
173536,175,150.9505703422096,1000.0,313.6737225189248,-0.0027161985635757446,19.159629821777344,2.755969285964966,0.0014109748881310225,0.892930269241333,0.000163472,90
174460,176,240.90909090909648,1000.0,300.6217744669785,-0.009281719103455544,16.05259895324707,2.7560203075408936,0.002822285983711481,0.9113947153091431,0.00016296,90
175092,177,-8.214285714282141,826.0,261.7301704569546,0.0031837476417422295,48.20075225830078,2.7559823989868164,0.0028955494053661823,0.7812085151672363,0.000162704,90
176248,178,152.6690391459127,1000.0,241.27216730835002,-0.010500647127628326,16.504451751708984,2.7559964656829834,0.014523318968713284,0.9136915802955627,0.000161936,90
177540,179,305.7507987220474,1000.0,223.25075595248623,-0.0016361698508262634,23.27490997314453,2.755988597869873,0.004934859462082386,0.9320311546325684,0.00016142400000000002,90
178464,180,175.167785234904,1000.0,206.57398608887996,-0.005397917702794075,17.405672073364258,2.75604248046875,0.0008584655588492751,0.9463942050933838,0.000160912,91
179096,181,334.3434343434212,1000.0,205.56388507877756,-0.005991330370306969,22.70611000061035,2.756077289581299,0.003261325415223837,0.9162130951881409,0.000160656,91
180252,182,430.1204819276963,1000.0,223.18074426811032,-0.0035949908196926117,36.16351318359375,2.7561962604522705,0.0008565735770389438,0.7126736044883728,0.000159888,91
181544,183,564.1509433962116,1000.0,250.23413648007286,0.004303319379687309,41.04853820800781,2.756201982498169,0.008095284923911095,0.8329774141311646,0.00015937600000000003,91
182468,184,369.87951807228984,1000.0,271.5727376379507,-0.01623627170920372,32.03162384033203,2.756098747253418,0.02450224570930004,0.6994418501853943,0.00015886400000000002,91
183100,185,719.9999999999887,1000.0,328.4776806037286,-0.0019009197130799294,44.06890869140625,2.7560625076293945,0.003728654468432069,0.6547650098800659,0.000158608,91
184256,186,515.3846153846022,1000.0,355.9252330512792,-0.008176354691386223,14.753829956054688,2.7559521198272705,0.00605829106643796,0.6106873750686646,0.000158096,92
185548,187,613.2616487455126,1000.0,418.0728264972587,-0.0257800854742527,25.550559997558594,2.755913734436035,0.009603670798242092,0.6476465463638306,0.000157328,92
186472,188,536.9047619047515,1000.0,456.4963987731426,-0.011178692802786827,29.7271728515625,2.75604248046875,0.01512567512691021,0.7056902647018433,0.00015681600000000002,92
187104,189,496.15384615384056,1000.0,475.53670351632184,-0.007384687662124634,38.6593017578125,2.756155490875244,0.004900029394775629,0.8046095371246338,0.00015656,92
188260,190,511.11111111109574,1000.0,509.131036103941,-0.0034160688519477844,38.66710662841797,2.756344795227051,0.005364038050174713,0.7236902713775635,0.00015604800000000002,92
189552,191,517.9401993355328,1000.0,527.4907126031522,-0.008684732019901276,30.801620483398438,2.756310224533081,0.009285460226237774,0.8016594648361206,0.00015528000000000002,92
190476,192,350.84745762711145,1000.0,519.5634101730936,-0.009672483429312706,29.032798767089844,2.7561583518981934,0.002415021415799856,0.8623318672180176,0.00015476800000000003,93
191108,193,109.726443769002,1000.0,474.1209602103728,-0.0012636519968509674,18.9892520904541,2.756101369857788,0.0090287234634161,0.9302170276641846,0.000154512,93
191740,194,23.772413793104505,315.0,439.51024978245425,0.004978898912668228,20.632919311523438,2.7560582160949707,0.026193896308541298,0.8963274359703064,0.000154256,93
192264,195,297.8873239436479,1000.0,397.2989821768201,-0.0005293507128953934,129.13253784179688,2.7560651302337646,0.014758639968931675,0.5509679317474365,0.000154,93
193556,196,338.16254416959754,1000.0,379.5767750553196,0.0031059514731168747,33.24613952636719,2.756025791168213,0.008262190036475658,0.8095839023590088,0.00015323199999999997,93
193864,197,18.52857142857377,530.0,320.10346732362575,0.0031059514731168747,33.24613952636719,2.756025791168213,0.008262190036475658,0.8095839023590088,0.00015323199999999997,93
195112,198,111.26760563380765,1000.0,277.5397516965314,-0.0010143518447875977,24.733535766601562,2.75614857673645,0.013592924922704697,0.9078200459480286,0.000152464,93
196268,199,598.5294117646906,1000.0,287.77730825761637,-0.0013545751571655273,19.557327270507812,2.756242513656616,0.00922416616231203,0.9206296801567078,0.000151952,94
197560,200,403.49650349650244,1000.0,277.0158474961571,-0.007184606045484543,26.991764068603516,2.7562055587768555,0.006881901528686285,0.8230684995651245,0.00015144000000000003,94
197868,201,399.999999999984,1000.0,265.22182756260224,-0.00864642858505249,29.081390380859375,2.7562296390533447,0.004194946028292179,0.8627548813819885,0.00015118399999999998,94
199116,202,369.6969696969556,1000.0,267.1067787695866,0.007597863674163818,18.974014282226562,2.756375789642334,0.02610117755830288,0.9615728259086609,0.000150672,94
200272,203,557.142857142847,1000.0,311.84842010697105,-0.007806023582816124,18.48090362548828,2.7571005821228027,0.0017325577791780233,0.9186903238296509,0.000149904,94
201564,204,313.1147540983529,1000.0,340.78265413749597,-0.003243621438741684,23.103008270263672,2.756972074508667,0.0007506893016397953,0.8917750120162964,0.000149392,94
201872,205,370.5882352941089,1000.0,348.05274527254204,-0.008092440664768219,34.579566955566406,2.756939649581909,0.00658121332526207,0.8358513712882996,0.000149136,94
203120,206,246.4285714285769,1000.0,338.87934799844,-0.005497254431247711,16.88559913635254,2.7569570541381836,0.006319678388535976,0.9411556124687195,0.000148624,95
204276,207,283.60655737703473,1000.0,365.38714659328605,-0.004547201097011566,19.001033782958984,2.756934404373169,0.00830966979265213,0.9040287137031555,0.000148112,95
205568,208,416.8195718654362,1000.0,395.9423432164489,-0.0055081723257899284,20.85567283630371,2.7569384574890137,0.009995928965508938,0.868066132068634,0.00014734400000000002,95
205876,209,256.4668769716111,1000.0,361.736089737141,-0.008708164095878601,41.13275909423828,2.757033348083496,0.0024948734790086746,0.7444045543670654,0.000147088,95
207124,210,329.48717948717666,1000.0,354.3351573362084,-0.006756395101547241,22.2607421875,2.7572784423828125,0.003673138562589884,0.8560139536857605,0.000146576,95
208280,211,201.88679245283518,1000.0,334.5238365814936,-0.010965308174490929,16.704832077026367,2.7574915885925293,0.0072999922558665276,0.9156611561775208,0.000146064,95
209572,212,295.6834532373975,1000.0,327.1224849355377,-0.013012252748012543,22.982173919677734,2.7577507495880127,0.014623763971030712,0.8921113014221191,0.00014529599999999997,96
209880,213,510.38961038959735,1000.0,322.44716026021274,-0.013012252748012543,22.982173919677734,2.7577507495880127,0.014623763971030712,0.8921113014221191,0.00014529599999999997,96
211128,214,414.184397163107,1000.0,332.55412456668813,-0.004025422036647797,43.83436965942383,2.757833957672119,0.0032216981053352356,0.7825862765312195,0.000144528,96
211792,215,-0.05901639344060072,477.0,295.4893993979332,-0.004475494846701622,40.38160705566406,2.7578322887420654,0.00161624769680202,0.8467377424240112,0.000144272,96
212284,216,382.2485207100585,1000.0,309.07139432608136,-0.001279601827263832,197.41366577148438,2.7578864097595215,0.007491572760045528,0.45704805850982666,0.000144016,96
213576,217,539.6761133603064,1000.0,334.6783499244085,-0.008115066215395927,34.42719268798828,2.7579848766326904,0.002977540483698249,0.8047086000442505,0.00014324799999999998,96
215132,218,166.66666666667177,1000.0,309.66305940453213,0.009038019925355911,48.326698303222656,2.758214235305786,0.0042907134629786015,0.6869604587554932,0.00014248,96
215796,219,540.4109589041008,1000.0,338.05746759778106,-0.0106579028069973,34.40768814086914,2.7582356929779053,0.0036770962178707123,0.8208863139152527,0.000142224,97
216288,220,401.69491525422325,1000.0,345.27824117448574,-0.014513581991195679,15.221784591674805,2.758275032043457,0.0067548248916864395,0.9171607494354248,0.000141968,97
217580,221,148.42767295597966,1000.0,339.9323292248001,-0.0036780089139938354,28.605642318725586,2.7584686279296875,0.0017772297142073512,0.8134168386459351,0.000141456,97
219136,222,287.8205128205039,1000.0,339.1460351831108,-0.012177061289548874,28.698410034179688,2.7585370540618896,0.0059881675988435745,0.7677873373031616,0.00014068799999999998,97
219800,223,358.86075949366375,1000.0,323.99315009351744,-0.006015107035636902,14.470739364624023,2.7586069107055664,0.014568780548870564,0.9386149644851685,0.000140176,97
220292,224,260.1286173633453,1000.0,308.5875721135413,-0.002949254587292671,24.400171279907227,2.7586941719055176,0.0029444689862430096,0.852837324142456,0.00013992,97
221584,225,209.09090909090884,1000.0,329.5025646619762,-0.004269156605005264,20.506282806396484,2.7587363719940186,0.017461329698562622,0.8970169425010681,0.00013940800000000002,97
223140,226,325.6055363321703,1000.0,323.83826622418735,-0.002347927540540695,22.972156524658203,2.758457660675049,0.013116157613694668,0.473844051361084,0.00013864,98
223804,227,291.0034602075995,1000.0,298.97100090891666,-0.011567341163754463,36.27069854736328,2.758310317993164,0.0029083085246384144,0.8453927040100098,0.000138128,98
224296,228,273.7704918032751,1000.0,309.681383422577,-0.009754680097103119,14.272156715393066,2.7582106590270996,0.007624244783073664,0.9317271709442139,0.000137872,98
225588,229,309.37499999999716,1000.0,286.57778753216667,-0.0037321150302886963,29.307241439819336,2.7581229209899902,0.018404409289360046,0.8413010835647583,0.00013735999999999997,98
227144,230,246.03174603175023,1000.0,271.01147060991934,-0.013631284236907959,20.410533905029297,2.7581682205200195,0.015985310077667236,0.8525041341781616,0.000136592,98
227808,231,521.5277777777652,1000.0,308.3214810920979,-0.00033434852957725525,39.049591064453125,2.758181571960449,0.009837834164500237,0.7096413969993591,0.000136336,98
228300,232,431.5315315315212,1000.0,322.69258296319964,-0.006852325052022934,36.738372802734375,2.75818133354187,0.0024922043085098267,0.40107494592666626,0.00013608,98
229592,233,126.27737226277875,1000.0,299.4342442401112,-0.006166687235236168,14.682014465332031,2.758066415786743,0.01811518520116806,0.9376931190490723,0.00013531199999999998,98
231148,234,457.27554179566124,1000.0,319.1489366833428,-0.0019478723406791687,33.64896011352539,2.758208751678467,0.010512778535485268,0.6928799748420715,0.000134544,99
231812,235,765.6716417910282,1000.0,374.80700995335474,-0.004772670567035675,44.062034606933594,2.758183240890503,0.001862451434135437,0.6424678564071655,0.000134288,99
232304,236,666.4233576642191,1000.0,408.88879208655965,-0.019281335175037384,28.851388931274414,2.7582106590270996,0.015464624390006065,0.7807426452636719,0.000134032,99
233596,237,490.0383141762369,1000.0,428.7922774834233,-0.01349666714668274,20.236474990844727,2.7580251693725586,0.015432098880410194,0.8464443683624268,0.000133264,99
235152,238,369.31407942236837,1000.0,438.3466362453326,-0.008132422342896461,21.464445114135742,2.7576918601989746,0.004898790270090103,0.8628321886062622,0.000132496,99
235816,239,266.3366336633527,1000.0,434.0427996116681,-0.005263995379209518,44.011024475097656,2.7576544284820557,0.0049061765894293785,0.6404072046279907,0.00013224,99
236308,240,678.1569965870139,1000.0,477.2553246671945,-0.004333440214395523,18.53301429748535,2.7575888633728027,0.011489113792777061,0.8974094390869141,0.000131984,99
237600,241,460.43956043954836,1000.0,471.1465029333729,-0.010568303987383842,18.301097869873047,2.757735252380371,0.01113178487867117,0.8614532947540283,0.000131216,99
239156,242,266.66666666666157,1000.0,454.66001644688697,-0.001968853175640106,16.972949981689453,2.7577922344207764,0.005536477081477642,0.8774157762527466,0.00013044800000000002,100
239820,243,523.655913978481,1000.0,494.3978706184571,-0.009068405255675316,20.58806037902832,2.7577311992645264,0.007859447039663792,0.8505657911300659,0.000130192,100
240312,244,203.92156862745597,1000.0,469.0624733016366,-0.004426674917340279,42.01906204223633,2.7577178478240967,0.004721608944237232,0.2965978980064392,0.000129936,100
241604,245,335.81081081081356,1000.0,426.0763902036151,-0.014393296092748642,27.74774169921875,2.757798194885254,0.016670718789100647,0.2470846176147461,0.000129424,100
243160,246,727.8388278388157,1000.0,432.21793722107475,-0.011411964893341064,17.603687286376953,2.7577991485595703,0.011165721341967583,0.9553751945495605,0.000128656,100
243824,247,248.7544483985652,1000.0,408.08955064330763,0.008351465687155724,2.348480701446533,2.757491111755371,0.0292376521974802,0.9946169257164001,0.00012814399999999998,100
244316,248,495.81881533099715,1000.0,420.7400242341705,0.0008511543273925781,5.0196051597595215,2.7573299407958984,0.016761604696512222,0.9821051359176636,0.000127888,100
245608,249,128.66894197952703,1000.0,406.9732550657879,-0.011310236528515816,12.036779403686523,2.757086753845215,0.008983089588582516,0.966503918170929,0.00012737599999999998,100
247164,250,675.3623188405692,1000.0,406.69378729114345,-0.014059171080589294,21.939071655273438,2.756838083267212,0.013010391965508461,0.8315892815589905,0.000126608,101
247828,251,680.14184397162,1000.0,428.6640156443506,-0.01308811828494072,17.702072143554688,2.7571425437927246,0.021072126924991608,0.9301533102989197,0.000126096,101
248320,252,503.22580645160247,1000.0,452.31992962284465,-0.01308811828494072,17.702072143554688,2.7571425437927246,0.021072126924991608,0.9301533102989197,0.000126096,101
249612,253,309.96168582374,1000.0,430.9505068073706,0.011346371844410896,9.540826797485352,2.7563788890838623,0.061514921486377716,0.9622550010681152,0.000125328,101
251168,254,558.5365853658409,1000.0,466.41200848120917,-0.006725076586008072,16.39896583557129,2.7557008266448975,0.005940786562860012,0.9120064973831177,0.00012456000000000001,101
251832,255,756.6176470588094,1000.0,508.4926921060088,-0.004356082528829575,25.10002899169922,2.755786180496216,0.003064564662054181,0.8180392980575562,0.000124304,101
252324,256,709.1872791519319,1000.0,506.6275372373203,0.0006830058991909027,30.8990478515625,2.7558608055114746,0.0008895541541278362,-0.08550715446472168,0.000124048,101
253616,257,552.5974025973927,1000.0,537.0118326572031,-0.019843071699142456,14.909236907958984,2.7566394805908203,0.05493734031915665,0.856482982635498,0.00012328,101
255172,258,578.2334384857928,1000.0,545.2532949726827,-0.00351630337536335,7.564021110534668,2.7565863132476807,0.021151861175894737,0.26902854442596436,0.00012251200000000002,102
255836,259,773.5177865612562,1000.0,609.7381794308556,-0.006049152463674545,44.087005615234375,2.756422758102417,0.002671455731615424,0.17160028219223022,0.000122256,102
256328,260,526.3736263736182,1000.0,594.8393101841605,0.01905595138669014,31.666799545288086,2.7563934326171875,0.06353771686553955,-0.002890944480895996,0.000122,102
257620,261,626.6666666666566,1000.0,589.4917924536642,-0.002189500257372856,9.29010009765625,2.756572961807251,0.01043654140084982,0.13760656118392944,0.00012123200000000001,102
259176,262,702.0833333333198,1000.0,609.377545141836,-0.007162757217884064,10.74277114868164,2.7565155029296875,0.0031228219158947468,0.19294941425323486,0.00012046399999999999,102
259840,263,519.3548387096683,1000.0,630.3168604304285,-0.007063575088977814,32.95009994506836,2.756594181060791,0.00489811971783638,0.18365639448165894,0.00012020800000000001,102
260332,264,836.0902255638933,1000.0,658.0722244502338,0.009944533929228783,31.535564422607422,2.7565746307373047,0.014537637121975422,0.20045650005340576,0.000119952,102
261624,265,680.0687285223239,1000.0,650.4173325965854,-0.002007177099585533,4.601900100708008,2.756571054458618,0.003930281847715378,-0.020896196365356445,0.00011944,102
263180,266,707.9710144927453,1000.0,650.2957061306668,-0.00013963505625724792,10.362838745117188,2.757169246673584,0.0034332070499658585,-0.005743980407714844,0.000118416,102
263844,267,657.3770491803172,1000.0,660.7736707889592,-0.013971664011478424,18.643112182617188,2.7572550773620605,0.014141909778118134,0.25967490673065186,0.00011816,103
264336,268,655.8528428093522,1000.0,668.5356112213151,-0.0012740306556224823,30.021682739257812,2.7572546005249023,0.005734019912779331,0.14724278450012207,0.00011790400000000001,103
265628,269,733.8870431893596,1000.0,664.5725368841255,-0.012494510971009731,7.671724319458008,2.757437229156494,0.017462503165006638,0.2602912187576294,0.000117392,103
267184,270,349.5114006514563,1000.0,646.8863143119091,-0.004160869866609573,14.795217514038086,2.758021354675293,0.004804601427167654,0.9257157444953918,0.00011662400000000001,103
267848,271,394.80968858130433,1000.0,623.7006165033741,-0.010363848879933357,19.839323043823242,2.757758140563965,0.01611127331852913,0.6705118417739868,0.00011611199999999999,103
268340,272,698.5865724381518,1000.0,623.3509404138573,0.009209021925926208,8.248608589172363,2.7577223777770996,0.006601701490581036,0.8566309213638306,0.00011585599999999998,103
269632,273,602.9702970296963,1000.0,631.7124862458601,-0.016209924593567848,15.458820343017578,2.758193016052246,0.0063125938177108765,0.7701635956764221,0.000115344,103
271188,274,407.3529411764595,1000.0,588.8387578071166,0.0009641051292419434,3.336160659790039,2.758878231048584,0.008183067664504051,0.42294102907180786,0.00011457600000000001,103
271852,275,602.5089605734665,1000.0,581.082781012231,-0.0032493658363819122,36.6090202331543,2.7590863704681396,0.010237879119813442,0.1552342176437378,0.00011432,103
272344,276,594.4444444444341,1000.0,569.7301240073998,-0.0039314329624176025,27.199594497680664,2.759317636489868,0.007541934959590435,0.059651315212249756,0.000114064,103
273636,277,518.1229773462687,1000.0,555.8047168239949,-0.0048523470759391785,3.974536895751953,2.7592341899871826,0.013751015067100525,0.6644449234008789,0.00011329600000000001,104
275192,278,590.3914590747245,1000.0,549.2585784505321,-0.009049594402313232,5.106595039367676,2.7598140239715576,0.0075197359547019005,0.22339385747909546,0.00011252799999999999,104
275856,279,622.627737226268,1000.0,538.132647854223,-0.001722816377878189,39.0633544921875,2.760058879852295,0.00701578613370657,0.06732118129730225,0.00011227200000000001,104
276348,280,558.940397350987,1000.0,559.075547524176,-0.01742725633084774,34.0861930847168,2.760244369506836,0.024709220975637436,0.027892768383026123,0.000112016,104
277640,281,646.5753424657423,1000.0,584.25211291262,0.005412010475993156,10.077774047851562,2.760648727416992,0.014492700807750225,0.3808697462081909,0.00011124800000000002,104
279196,282,668.9768976897604,1000.0,581.2911454377806,-0.0004999451339244843,9.684722900390625,2.7611083984375,0.009991992264986038,0.3855860233306885,0.00011048,104
279860,283,534.8684210526199,1000.0,574.4809578400731,-0.003980334848165512,35.345462799072266,2.761199474334717,0.002866238821297884,0.7219604253768921,0.000110224,104
280352,284,694.0199335548086,1000.0,603.147657077908,-0.007634905166924,25.037151336669922,2.761226177215576,0.008448908105492592,0.8305495381355286,0.00010996800000000002,104
281644,285,683.050847457615,1000.0,611.2018457663229,-0.014198869466781616,16.290237426757812,2.761103868484497,0.006384026259183884,0.6850959062576294,0.0001092,104
283200,286,319.4630872483108,1000.0,583.7037100467105,-0.003124155104160309,30.561315536499023,2.7611641883850098,0.0016890993574634194,0.18883973360061646,0.00010843200000000001,105
283864,287,720.7885304659393,1000.0,603.9702653586776,0.0036083217710256577,32.34656524658203,2.761157989501953,0.0030258435290306807,-0.04342770576477051,0.000108176,105
284356,288,304.8442906574276,1000.0,575.4155485169479,-0.004924949258565903,51.55976867675781,2.7611160278320312,0.0038455931935459375,0.14669358730316162,0.00010792,105
285648,289,729.4573643410754,1000.0,586.0985112284286,-0.006121836602687836,11.965665817260742,2.76102352142334,0.007654431741684675,0.019520163536071777,0.00010740800000000001,105
287204,290,487.49999999999056,1000.0,578.954471493329,0.0037373434752225876,37.98714065551758,2.7607195377349854,0.0065252892673015594,0.8280347585678101,0.00010664000000000001,105
287868,291,376.3406940062958,1000.0,551.9310066473843,-0.012616593390703201,27.587360382080078,2.7606396675109863,0.011996614746749401,0.9045922756195068,0.000106128,105
288360,292,740.6374501991912,1000.0,559.0970618983274,-0.0038934610784053802,16.4783878326416,2.760606050491333,0.013050935231149197,0.9474983811378479,0.00010587199999999999,105
289652,293,139.86486486486945,1000.0,519.5967062795523,-0.0025971345603466034,13.618570327758789,2.7607197761535645,0.0034324489533901215,0.9275022745132446,0.00010536000000000001,105
291208,294,401.8450184501711,1000.0,490.3792147690886,-0.013253912329673767,37.21797180175781,2.760647773742676,0.009226307272911072,0.8690763711929321,0.00010459199999999999,105
291872,295,259.06040268455587,1000.0,447.98017029178266,-0.009168297052383423,16.20050048828125,2.7607502937316895,0.004931299481540918,0.9272910952568054,0.00010408,105
292364,296,144.7761194029895,1000.0,430.51147350725057,-0.00817861407995224,39.35343933105469,2.760711193084717,0.005506892688572407,0.8371680378913879,0.000103824,105
293656,297,477.46478873238476,1000.0,406.1790993338951,-0.0037720967084169388,19.034896850585938,2.7605996131896973,0.024392902851104736,0.788357675075531,0.00010331199999999999,106
295212,298,373.33333333332115,1000.0,413.0280036014845,-0.0010441765189170837,22.60518455505371,2.7607643604278564,0.0034142713993787766,0.835486650466919,0.000102544,106
295876,299,262.4161073825405,1000.0,366.32387790563104,-0.0027045775204896927,36.59090042114258,2.760822296142578,0.0015544299967586994,0.7763631939888,0.000102288,106
296368,300,382.2006472491903,1000.0,355.793942630551,0.0013572946190834045,47.871158599853516,2.7608628273010254,0.000774708460085094,0.7000812292098999,0.00010203200000000002,106
297660,301,153.37837837838248,1000.0,333.49771106775967,-0.00023370981216430664,23.488056182861328,2.7606940269470215,0.0015241489745676517,0.8567509055137634,0.000101264,106
299216,302,61.812297734630945,1000.0,265.61519582130364,-0.0031966939568519592,17.530061721801758,2.7607357501983643,0.0033311471343040466,0.8758973479270935,0.00010049600000000001,106
299880,303,357.0446735395193,1000.0,287.3331766887686,-0.014059729874134064,36.91901397705078,2.7606821060180664,0.005371537059545517,0.11650288105010986,0.00010024,106
300372,304,532.8671328671311,1000.0,300.4353881304646,-0.00905068963766098,29.593881607055664,2.7606756687164307,0.005159486550837755,0.24426990747451782,9.9984e-05,106
301664,305,673.02631578946,1000.0,341.831979440955,-0.002680819481611252,15.733695983886719,2.760899066925049,0.006813657470047474,0.9192411303520203,9.921600000000001e-05,106
303220,306,606.3197026022183,1000.0,387.9863377608779,-0.008236967027187347,13.845314025878906,2.7607741355895996,0.005239338614046574,0.938568115234375,9.8448e-05,106
303884,307,41.1411411411441,1000.0,344.3539730017538,-0.00850261002779007,17.299396514892578,2.7606217861175537,0.006052113138139248,0.9291031360626221,9.8192e-05,106
304376,308,311.7647058823406,1000.0,338.1971102566557,-0.005053795874118805,19.366806030273438,2.760307788848877,0.010205388069152832,0.8720710277557373,9.793599999999999e-05,107
305668,309,715.0684931506701,1000.0,383.4623488334687,0.004023635759949684,5.685194969177246,2.759685754776001,0.005235359072685242,0.9731766581535339,9.7168e-05,107
307224,310,173.02631578947816,1000.0,362.5449156874975,-0.012138394638895988,27.843017578125,2.7595224380493164,0.0034399270080029964,0.6089153289794922,9.640000000000001e-05,107
307888,311,455.555555555545,1000.0,392.7626334052138,-0.010954929515719414,25.466629028320312,2.7596018314361572,0.006841573864221573,0.6248629093170166,9.6144e-05,107
308380,312,328.1345565749155,1000.0,419.3948592892422,-0.02481697127223015,37.00642395019531,2.7596817016601562,0.0120316781103611,0.4118962287902832,9.5888e-05,107
309672,313,676.6666666666557,1000.0,451.3570586019558,8.74190591275692e-05,13.693675994873047,2.7596487998962402,0.008088800124824047,0.7309545278549194,9.537599999999999e-05,107
311228,314,835.2226720647598,1000.0,481.5926125217187,5.280226469039917e-05,30.493690490722656,2.7595489025115967,0.017008181661367416,0.640431821346283,9.4608e-05,107
311892,315,620.3947368420949,1000.0,476.32945462698217,-0.0017372854053974152,10.647427558898926,2.759648084640503,0.002448605839163065,0.8172118663787842,9.409600000000002e-05,107
312384,316,335.37414965986517,1000.0,449.23489933274686,-0.011899844743311405,34.61656951904297,2.759615659713745,0.005688529461622238,0.04289066791534424,9.384000000000001e-05,107
313676,317,745.8904109588887,1000.0,519.7098263145213,-0.004143409430980682,7.938148498535156,2.7594170570373535,0.013554386794567108,0.5734083652496338,9.3328e-05,107
315232,318,675.2442996742526,1000.0,556.0577856937126,-0.005936747416853905,15.385276794433594,2.7589259147644043,0.010502876713871956,0.23036885261535645,9.256000000000001e-05,107
315896,319,769.7318007662731,1000.0,561.5241164552729,0.005423981696367264,38.75600051879883,2.7586169242858887,0.01807798072695732,0.447471559047699,9.2304e-05,107
316388,320,726.2411347517616,1000.0,616.8455983515012,-0.004815336316823959,59.965824127197266,2.7584948539733887,0.006267828866839409,-0.052823543548583984,9.2048e-05,108
317680,321,747.0149253731199,1000.0,645.9915353332588,0.0022235121577978134,24.126001358032227,2.758481979370117,0.010585236363112926,0.9402267932891846,9.128000000000001e-05,108
319236,322,644.5255474452473,1000.0,677.6306344202919,-0.0023969020694494247,19.205821990966797,2.7582719326019287,0.00901414267718792,0.3020403981208801,9.051200000000002e-05,108
319900,323,790.2439024390144,1000.0,688.9883579975276,0.013782180845737457,34.90926742553711,2.7583279609680176,0.04519406333565712,0.16595059633255005,9.025600000000001e-05,108
320392,324,800.3436426116675,1000.0,685.5004550522185,0.0003945939242839813,36.530086517333984,2.758385181427002,0.004342362750321627,0.4866775870323181,8.999999999999999e-05,108
321684,325,522.9050279329522,1000.0,675.7514841613042,-0.018705058842897415,10.855034828186035,2.7583673000335693,0.007196010556071997,0.6455135345458984,8.9232e-05,108
323240,326,441.80602006687724,1000.0,686.3946712020054,-0.004914216697216034,25.144142150878906,2.7582595348358154,0.008108137175440788,0.13105249404907227,8.846399999999999e-05,108
323904,327,753.3333333333231,1000.0,687.1389634394488,-0.004507958889007568,58.02227020263672,2.7582993507385254,0.015541138127446175,0.283793568611145,8.8208e-05,108
324396,328,545.8333333333205,1000.0,674.1978668053556,-0.0063519603572785854,28.328689575195312,2.7583327293395996,0.001983474474400282,0.634020209312439,8.7952e-05,108
325688,329,628.8135593220204,1000.0,660.1060426609304,-0.0043388232588768005,22.265274047851562,2.7580888271331787,0.005652310326695442,0.8055226802825928,8.718400000000001e-05,108
327244,330,778.2051282051148,1000.0,665.3024420062659,-0.006679638288915157,28.252267837524414,2.7577097415924072,0.0010004338109865785,0.8253447413444519,8.6416e-05,108
327908,331,427.6752767527584,1000.0,633.3684771442296,-0.0026930011808872223,37.90789031982422,2.757714033126831,0.0004943853709846735,0.8398943543434143,8.615999999999999e-05,108
328400,332,459.0277777777647,1000.0,614.8187001774813,-0.009020932018756866,22.711393356323242,2.7577459812164307,0.007773456629365683,0.8543823957443237,8.590400000000001e-05,108
329692,333,608.7378640776639,1000.0,596.6680963413462,-0.008707666769623756,26.71933937072754,2.7577109336853027,0.006165012717247009,0.8389419317245483,8.5392e-05,109
331248,334,808.8050314465238,1000.0,597.514235224832,-0.007282499223947525,29.423627853393555,2.757772922515869,0.0021137725561857224,0.7432060241699219,8.462400000000001e-05,109
331912,335,373.5099337748309,1000.0,582.5747258090198,-0.011396951973438263,21.1524658203125,2.7579498291015625,0.0020762449130415916,0.953369677066803,8.4112e-05,109
332404,336,228.94736842104763,1000.0,561.2888606444369,-0.011851564049720764,37.41033172607422,2.758056640625,0.0038672920782119036,0.8789092898368835,8.385600000000002e-05,109
333696,337,243.04207119740073,1000.0,510.2597344308447,0.01004456914961338,14.185409545898438,2.75852632522583,0.019452836364507675,0.9658598899841309,8.334400000000001e-05,109
335252,338,380.12232415900905,1000.0,493.68863351341344,-0.007681091316044331,5.277872085571289,2.758854866027832,0.01807352341711521,0.985742449760437,8.257600000000002e-05,109
335916,339,550.349650349637,1000.0,485.8422426161751,-0.004771173000335693,8.408059120178223,2.7588765621185303,0.004252626094967127,0.9763714075088501,8.2064e-05,109
336408,340,293.50180505413664,1000.0,437.3719103010773,-0.0034281443804502487,39.71492004394531,2.7588658332824707,0.006482949014753103,0.8589304089546204,8.1808e-05,109
337700,341,539.0728476821071,1000.0,448.51166739401214,-0.011802973225712776,10.420141220092773,2.7590532302856445,0.008650596253573895,0.9722878932952881,8.1296e-05,109
339256,342,289.70588235292706,1000.0,431.5794778515284,-0.016578618437051773,27.07944107055664,2.7595138549804688,0.019601939246058464,0.9368315935134888,8.052799999999999e-05,109
339920,343,579.1808873719972,1000.0,428.6237801809617,-0.011636199429631233,23.37386703491211,2.759523630142212,0.002134354319423437,0.9436585903167725,8.0272e-05,109
340412,344,353.64238410594743,1000.0,383.1075154469041,-0.0005870489403605461,38.942718505859375,2.7595176696777344,0.00147919449955225,0.9268681406974792,8.0016e-05,109
341704,345,616.2162162162023,1000.0,407.3781436910412,0.010940827429294586,15.452055931091309,2.7598752975463867,0.04469621554017067,0.34825581312179565,7.924800000000001e-05,110
343260,346,856.043956043944,1000.0,470.08780245333094,-0.007559021934866905,26.16646385192871,2.760244607925415,0.012969370000064373,0.9538388252258301,7.848e-05,110
